  student_id_hash,8343,8000,6912,6093,6133,9636,9640,11039,11048,9931,7375,19354,10048,10128,10603,10613,7475,8187,9890,8516,5080,5086,7807,7839,9908,9917,7802,6051,5740,5698,13209,5651,6683,6703,9485,9012,9041,7135,7166,5194,8455,8587,8633,8086,6499,5126,7640,10003,9541,10018,11057,10541,13262,5402,7052,6391,6408,6358,7290,7261,7904,7264,8650,9382,9089,7421,8555,8570,10419,10641,11353,13184,14455,15201,14330,13961,5742,6262,5720,6656,7046,5837,5842,5597,6958,6211,5283,14069,14184,14237,6288,11388,13073,14474,19299,13871,14049,14223,16051,13667,7062,12966,9930,10077,10097,19278,10193,19402,19355,6532,5977,6918,13845,14390,8997,8537,5625,9757,6754,5439,5721,7853,8862,7796,5902,5269,6582,6687,9504,9871,9147,8454,8111,7684,9958,9989,10013,10236,10934,10563,6267,6273,9699,8193,8669,8674,8728,8306,9043,8557,6174,10951,10881,15285,15287,15289,15021,19294,19295,19260,12414,14708,19329,19284,19290,5205,6653,6283,6638,6496,5338,6765,5607,6383,8842,6253,6217,7842,7113,8469,10503,12918,13682,13719,13985,13990,13653,13983,7889,8443,6791,8319,13630,14100,13395,16077,16074,13860,20034,19875,8375,8974,9135,9829,12687,9557,15140,15270,19279,9200,19352,6949,9807,10138,14008,14017,19349,15199,6298,9731,9762,12377,12387,5737,5682,6840,5934,6571,13033,9025,9169,7223,5189,7083,6459,9433,7626,8877,8234,10826,10564,10593,11150,6373,6387,6407,8220,7259,7903,7954,7035,9073,9109,7194,9942,8572,10311,10630,10969,10976,10836,12522,12502,14064,14886,19286,19288,6282,5374,6591,6258,6773,7365,5585,6474,5067,7330,8679,14082,19298,14797,13286,13291,13323,13333,13795,14458,13298,13774,16053,6556,13733,21207,6875,9141,9565,15099,10772,10092,10105,19274,19275,19280,14249,19373,6743,7380,7388,6512,6537,5996,9647,10114,10170,14392,14718,14853,19350,7439,7499,7504,5948,5733,5293,5288,8769,8795,9155,9156,13466,8605,8608,7658,9464,7862,8884,9529,10023,11059,10589,7056,8209,8051,9387,7426,9102,7185,7466,6166,10407,10410,10999,11178,10660,13381,15286,14600,19332,5765,6430,6225,6233,5369,5145,6672,6448,6455,5419,6206,7849,7067,7077,14852,13898,13993,13659,19285,13019,13040,13543,13997,14304,15981,16052,6989,16130,13893,7273,9856,11733,12354,9611,9607,11052,15148,14650,14253,19334,19400,5230,5985,9642,10611,14380,5684,6853,5853,9007,9037,9882,9168,8613,8623,8147,8492,7665,9473,9455,8880,8903,10547,10536,10518,11143,5199,6763,8183,7321,7272,9578,7187,6156,10317,11173,10979,11378,10853,10901,13179,12534,19297,13356,14294,14869,14820,14677,14687,19331,5627,7094,6445,6862,5589,7018,13924,13484,13903,14085,14867,13644,13978,14801,10997,14813,13275,13015,13787,13386,13869,16055,16119,14208,19947,8989,6078,11579,14676,9377,13821,19346,6741,5231,6748,6942,9661,10059,10614,14529,14854,14858,6021,8512,8542,5626,5949,8845,8861,5772,5252,5859,13055,9508,9021,7235,7086,13453,8600,6484,8475,8480,8482,8495,9474,7858,7868,10247,10935,10480,10504,10532,11070,12442,7283,8303,8648,9585,8546,11024,10335,10314,11342,10831,15065,19300,19304,12419,12433,13010,13960,14873,14494,19330,19289,6642,5406,6831,6685,7055,7207,5070,7072,13585,8285,13687,14164,14468,13157,16078,16115,19894,7275,8978,8012,9128,11576,6098,10787,11029,10796,14025,14645,19273,9198,9199,13839,6752,6529,9810,10125,10607,10612,13746,19348,8994,9002,5097,5617,7489,6054,5244,13201,13213,5661,14774,9875,7079,7103,5142,8100,6465,8958,7639,7670,7888,9450,7878,8882,8925,8932,10265,10585,5210,6268,8223,7294,7972,7986,8707,9085,9577,6169,8158,10404,8161,10876,12427,14876,19306,6310,5676,5399,5324,6440,5111,5132,6782,6238,6971,5076,8534,14077,13984,8892,10804,13061,12924,13318,13853,14788,12898,13348,14119,14866,16063,13762,8981,7999,9143,6897,12938,6091,9549,15079,10778,10071,13817,19401,5954,14535,8996,6328,6671,5448,7850,6059,5728,5710,5257,5895,6546,6586,9154,9162,6954,5192,8637,8087,6181,7643,7675,7623,8438,8898,10918,8240,8228,10927,10509,6277,7956,8066,6827,7030,6252,9937,6161,8177,11004,10959,11383,10896,12929,15064,19296,12467,12520,12580,14361,14875,6432,6286,5262,5226,6230,6662,6453,5434,5600,7898,8476,13404,14641,8887,6797,14001,14570,13302,13390,14042,15198,13281,13589,16169,13476,16075,20009,19896,6107,15141,10661,10669,15269,9375,6714,6507,9690,10124,10178,13745,14856,14857,19351,9704,6293,9726,5426,12382,5775,10044,6849,6866,5923,6544,9146,13045,5469,13428,5136,8629,8873,10008,10942,10484,11073,5840,5804,6768,6351,8655,6220,6226,7011,7412,8568,10304,10323,10634,13396,15288,12441,14491,6333,6596,6757,6677,6397,7015,12903,12910,13600,13664,14279,13539,14050,13238,16170,13534,13605,8992,6901,9570,9622,10072,10110,19277,19333,19353,7381,5991,9694,9779,10133,10068,10168,13847,5096,5621,6643,5938,8865,7736,7775,5680,5702,5248,5309,13497,6566,7370,8017,13032,13049,13052,7409,7149,6867,8096,8946,8962,7613,8421,8430,8911,9544,8257,10281,11054,11153,5204,5833,5835,6362,8741,8273,6817,6151,10421,10295,10650,11226,12925,12669,13401,15022,19301,12511,12404,14334,14339,6588,5666,5632,6667,5114,6781,14630,13648,19272,5463,5495,14803,9381,9395,13624,12895,13423,13933,13692,14199,13243,8004,6885,12672,9920,9924,9202,10189,19343,19344,6750,6518,5987,10158,14313,9001,5091,5634,7814,9741,5449,6968,7844,6066,6835,5933,5652,6696,5602,9017,5178,5187,13460,6475,7871,8923,10904,8232,10806,10559,7059,7263,8684,8665,9094,7179,10984,10653,11220,12930,12670,13166,12529,19262,12399,13371,14874,14495,19328,6871,5359,6597,5655,6378,5112,5107,5412,5299,6994,5071,7063,8774,13996,5491,6792,5946,13313,13553,14163,13258,14464,14354,14610,13248,8358,12944,12940,12349,13826,5972,6925,13517,14374,9902,8506,7809,7345,7486,9912,5258,13492,5670,5642,5644,5660,6691,9525,5464,5474,5581,9030,9031,7404,8464,5127,6469,7573,7630,7877,8907,8916,9986,8331,10911,11062,11078,6068,7042,8196,7902,8277,6616,6802,9097,7445,9108,7188,7192,6138,11021,10972,13109,12562,19261,12576,14099,6334,6478,7107,6376,6402,6561,6776,6242,6963,8312,12914,12437,14808,13305,13614,14161,14776,13293,13940,15144,16064,16050,19954,21208,19303,7994,9131,9118,12759,6102,14026,15200,15203,14658,10220,10212,14376,9702,6305,9897,6648,7344,6033,10043,5313,5274,13204,6540,6028,6698,8019,13030,8033,9480,5577,9033,7401,9151,8137,6177,6191,8964,7653,7581,7590,10025,10258,10284,10576,13263,5197,6368,7293,7007,9049,8564,10308,11188,11376,10655,12934,13971,14459,14462,14692,19291,6415,5706,5117,5424,5174,5605,7060,7116,12920,13413,14062,13677,13909,14189,14225,5515,13292,13486,14012,14780,12994,13573,16079,13672,16118,8970,8336,8348,8983,9818,12935,10078,15202,15264,10201,13830,19345,19336,6727,10047,13740,14542,14716,14717,14773,6323,9904,5094,8511,6661,7838,5944,5308,5459,9859,5157,7206,7228,6186,7893,8433,8917,8921,9985,10040,10542,10568,10488,6073,6393,6353,9185,7022,7024,7415,7193,10357,11202,10974,13168,12484,12499,12409,14347,14463,14475,14935,6318,6843,5447,5453,5364,5153,6261,5798,7367,7237,5610,7051,5115,6940,8869,6218,8451,13405,13728,13947,14579,13966,9181,10318,13012,13102,13684,13694,14174,14576,15277,13300,13937,14218,14386,16114,16122,16076,6884,9114,9819,12682,12692,11449,9922,10215,10206,19356,6708,6737,6524,6930,10045,10162,14522,9774,7479,6977,6981,8822,12392,7789,5672,13086,5849,6577,6678,8784,8806,9174,7217,8463,8122,8138,8490,9447,7865,10908,8244,8248,8229,10929,10526,11145,5845,5215,5813,6136,8214,7287,7281,7268,6807,8668,6146,10474,10299,11364,15290,15019,15020,12476,13028,14344,14331,14370,14094,14706,6046,6308,6344,6193,6810,5154,5162,5167,6560,6371,7109,7461,14284,13235,5467,6804,14176,13268,14956,13749,13856,13228,13233,16168,8395,8387,8987,6903,6908,12952,12970,11458,11036,11031,10197,13842,19335,6914,13509,10618,14498,9712,9724,12394,7733,7770,5256,5261,5847,5291,6025,5654,9888,13431,8460,8114,8089,8093,5121,8937,8969,7569,7579,8412,8904,9533,8225,12457,6774,8036,9178,8259,8283,6592,7450,7180,7196,9581,7170,7455,6153,8156,11017,10646,13007,13029,14697,14713,14870,14887,19287,5408,5102,5780,7050,5936,7005,6787,6247,5235,6367,6462,7335,8767,13712,8897,5524,7021,14169,13270,14326,19347,13303,19327
9d8b23dc91def1a3132b2fca7a8f3d7e3449ed67f60fae512816ab069c33f7bf,0.72,2.0,1.4,2.0,1.4,1.4,1.0,1.635371047027677,,0.4674888477003227,1.4,2.0,2.0,1.0307488596700312,,1.4,1.4,1.0908980442866116,2.0,0.8885307741627818,1.4,1.4,1.4,1.4,1.445027963873322,1.5913981247519928,1.4,1.269775114381109,1.4,1.4,,1.4,2.0,1.4,2.0,1.44249406905261,1.100902291924659,2.0,1.4,1.4,0.6577024501510275,1.3572193362306717,-0.5907882981233299,0.7395185087732246,1.4,1.4,1.1857534747239469,0.2541276564898771,-0.3711061411918246,1.401258649683929,-0.4289941186702632,1.4,2.0,1.4,1.4,2.0,1.4,1.0991304381726992,,1.608536077974788,1.4,1.5173515093465348,0.8189861458053189,1.4400608399935797,1.4,1.4,-0.5,-0.4023765087499517,-0.5,2.0,1.3123810466322638,1.0,1.698540113204038,1.4,1.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2.0,1.4,1.4,2.0,1.4,1.4,1.4,1.4,1.4,2.0,1.4,1.4,1.4,1.4,,1.4,2.0,,1.476252250545555,-0.3814768514784497,2.0,,1.5070025918844043,,,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.462192693820176,1.4,1.4,1.4,1.4,1.4,1.4,1.0,1.4,2.0,2.0,1.0,1.4,1.4,1.0,1.1267180950614772,1.428341913851813,1.4585826745328048,-0.3731725957468606,2.0,0.3590910801383272,1.0,,1.4,1.4,2.0,1.0,,1.3673167488148803,2.0,1.4,,,-1.1102230246251563e-16,2.0,,1.4,1.4,1.468661895393007,0.0657158188183556,-1.2033469404874582,1.4,,1.4,1.4,1.4,,1.8755325853474116,1.4,1.4,1.4,1.4,1.5237186359339248,1.4,1.4,1.4,2.0,1.4,1.4,1.4,1.4,1.4,1.4719631288163124,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2.0,1.4,1.2915521370567056,1.4,1.4,1.4,2.0,1.4,,,2.0,,,1.4231874283519577,-1.015260248893523,2.0,1.0,,1.0,1.4,,,1.1450668325265905,,2.0,1.4889180906329775,2.0,2.0,1.4,,1.4,1.4,1.0,1.2,1.1247744583447614,2.0,1.4,1.4,1.4,1.4,2.0,1.4,0.1009900297115927,2.0,1.4,1.4,1.4,1.670255211226244,1.4,1.2136583791725286,1.4,1.460238508354268,1.4,-0.8336151457244755,1.4,1.0736919303985648,2.0,2.0,1.4,1.3742408809506064,1.52,1.4,1.4,2.0,2.0,1.4,,1.0139457984597824,,2.0,2.0,1.070331591402472,1.4,1.4,1.172291849334055,1.4,,1.4,1.0,1.0,1.4,1.4,2.0,1.4,1.4,0.72,1.4,1.4,1.4,1.4,1.0,1.4,1.4,2.0,2.0,2.0,1.4,1.4,2.0,0.3230081539737546,1.4,2.0,,2.0,1.4,,1.4,1.9210093340885324,1.4,1.4,1.4,1.4244483197841782,1.5243998228397693,,,,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4540600507125672,,0.6222302692115453,1.4,1.4,1.4,,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.332572641345929,1.4,1.4,1.4,,1.4,1.4,-0.0006332248485318,2.0,1.4,1.0,1.4,-1.2033469404874582,1.4,1.5817387205555362,1.4,1.4752767462798242,1.5496399950703494,1.5031922708375287,1.4,,1.4,1.4,1.4,-0.6291473342161216,2.0,0.5717887265780001,0.5609216562934825,1.3077873046470605,,1.4,1.4,1.0817428843247587,1.4,1.4,1.4,1.4,1.4,1.4,2.0,1.4,1.4,1.4,1.4,1.4,2.0,2.0,2.0,2.0,1.4,1.4,1.0,1.4,1.4,2.0,1.4,2.0,,,2.0,1.4,1.4,1.5196826163174848,1.0,-1.66052090548729,1.0930558219714566,1.0007571272907565,1.1381825012136415,-0.2000651665243586,1.4,2.0,,,,1.4,1.4,1.4,1.0,1.4,1.4,1.4,1.4,1.4,,0.0314747383655167,1.5293091260842266,1.0,1.4330115776096646,1.4,,1.826504572608605,2.0,0.6357594636182611,1.4,1.6171118919969925,,1.0,0.7036743609566722,1.0627862252634237,1.4,0.3697132074462715,1.4,2.0,,1.0,1.4945071261194771,1.4,1.8,-0.977326837748994,1.4,1.506669600626475,2.0,-0.3055756559522747,1.4,,1.4,1.4,,1.582950022000407,1.4,1.4,1.3129620546171443,0.72,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2.0,1.4,2.0,1.4,2.0,2.0,1.4,1.1358236821414014,2.0,1.4,1.4,1.4,1.4,1.4,,,1.4,,1.4,2.0,0.9162227084096954,1.4,1.5720087558502622,1.4,2.0,1.4,1.4,1.4,1.4,1.4751106866570602,0.2950364206274994,1.4,1.56316972954316,1.4,1.4,2.0,0.9178112741796004,1.2164527985008249,1.4,1.2916140443862067,1.4,1.4,1.4,1.4,1.0,1.4,1.4,1.5388975355137944,1.0987873636302743,1.4,,1.4,1.4,-1.2383812949808644,1.0,1.0,1.4,2.0,1.4,1.4,1.5007238770752087,-1.2301527625810045,,,1.4832481137391371,1.45193937732603,1.0,1.2363945682835555,1.4,1.0846197752778006,0.0,1.0967348571723692,1.0,1.4,2.0,,1.0,1.0,,,1.5049408125554045,1.0,1.4,2.0,1.7552816691486777,1.4,1.2,1.0,1.4,1.4,1.4,2.0,1.4,2.0,1.4,2.0,2.0,1.2,2.0,1.4,2.0,1.4,,,,1.4,,1.4,2.0,-0.5981931396260217,1.3705665585192506,1.4,0.2787762009103068,0.7584797039420673,1.4,1.0858314785583951,,1.0,2.0,,2.0,1.4,2.0,2.0,1.4,1.4,2.0,2.0,1.107485745960007,1.4,1.4,1.4,1.4,1.4,1.4,1.4,-1.88,1.4,1.8025448656153504,1.4,1.4,1.4,1.4,-1.083546506613361,1.0,1.6408369819250177,,2.0,1.4,0.2358073316696544,1.4,1.0,1.1918348032722303,1.3009423639219704,1.47305528846778,-0.8475972555274999,1.4,1.4,1.428172189518398,1.4993543315280051,2.0,2.0,1.3216109056438303,2.0,1.2666666666666666,1.4,1.4,1.4718640466465331,1.4,1.6588368089524963,0.7403658720335171,1.4,,2.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2.0,1.4,1.4,1.4,2.0,1.4,1.4739623868438805,1.4,1.4,1.4,1.4,2.0,1.4,1.4,1.4,1.4,1.4,2.0,,1.9929306406713083,2.0,1.4,1.0,2.0,2.0,2.0,2.0,1.426288744479621,,,1.4,1.5079112986604388,1.0,2.0,1.4,1.4,1.4,0.0,1.4,1.4,1.4,1.4,1.4,2.0,1.4,1.4,2.0,1.4,0.4634271085862396,0.0,0.5327878764813441,1.338443879001638,1.411703154225985,1.0426496718153604,1.4,1.4,1.220372214114433,1.0521204606822931,1.7285942276242292,0.5369876803304888,1.451732923646823,1.4,1.4,0.3143690115168077,1.4,1.4,1.4,1.0,1.4,1.2697773169621995,1.0,1.0186841769981103,2.0,1.0,1.4,,1.4,1.4,-0.920327950396838,1.5204399411794125,1.4,2.0,2.0,1.4,1.4,1.4,1.4,2.0,1.4,1.4,1.4,2.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2.0,,2.0,,,,1.4,1.4,,2.0,0.5374086174769107,2.0,1.4,1.4,1.0,1.4,1.0441603080248991,-1.17066836594248,2.0,2.0,,1.0,1.4,1.4296780547922685,1.4,1.5415890998884056,1.4,0.7562311583375587,1.4,1.6313775818206746,1.4,1.4,2.0,1.4,1.4,,1.4,0.5564955126479811,1.4,,-0.7040216771409101,,,1.4,1.4,2.0,2.0,,1.4,1.4,1.4,1.4,1.634682865933101,2.0,2.0,1.1958212392696297,1.4,0.0,1.0,1.2438516167546956,2.0,2.0,1.4,1.4,0.72,2.0,1.4,1.4,2.0,1.4,1.4,2.0,2.0,2.0,,2.0,2.0,1.4584069604897392,1.2,1.4,1.0,1.2150907898854244,1.0,0.8440961092176038,,2.0,1.4,1.4,1.7002381443263606,1.4,1.532958489720217,1.4,0.5758424655418766,,1.4,1.4,1.4,1.4,1.0,1.4,1.4,0.805505786358449,1.4,1.4,1.4,1.4,2.0,1.4,1.5063314018706992,1.4,1.4,1.4,1.4,1.4,1.4,-1.01428065507108,1.1332863691294053,1.5799635249534414,2.0,1.4,1.4,-1.1770805120300931,2.0,0.3102396013748932,1.4,1.063282963869019,1.0334464879509309,1.4,1.6422118549222595,1.4,2.0,2.0,1.107526555865173,1.4,1.4,,1.0,,0.6074693251267163,1.4,-0.9363373120393887,1.4,1.084769479437877,,1.4,1.524614679428302,,-1.1070097183935548,2.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,,1.4,1.4,1.4,1.4,1.4,2.0,1.4,1.4,1.4,2.0,2.0,2.0,1.4,1.4,,1.4191037305897567,1.5160665911674127,1.1035434007107738,2.0,2.0,2.0,1.4,1.4,1.4,1.0255504568497833,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.44625647452422,1.4,1.4,,1.4,1.4,1.6042919975552794,1.0,1.4635046828106562,1.4,,1.4,,1.2097295536592223,1.0,1.4,1.4,1.4,,2.0,1.4,,1.4,,1.0887311230876764,1.0,1.4,1.645934408053204,1.0,2.0,1.4,1.4,2.0,1.4,2.0,1.4,1.4,1.4,1.4,2.0,1.4,2.0,1.4,1.4,1.4,1.4,1.4,1.4,2.0,1.4,2.0,2.0,1.4,1.4,2.0,1.4,1.0,1.4,1.4,1.4,1.4,1.64,-0.3430054471686316,1.4,0.0682749252269895,1.3749961967319906,1.4,1.5828936133036755,1.4,1.1234374693308828,1.4,2.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,-0.9741330885517026,-0.3760120412189206,1.4,0.8601461053907433,1.4,1.4,1.782164204424751,1.5335169624666998,1.4,0.0,,1.4536435011415108,0.72,1.4808050740781475,1.4,,-1.314208537100787,2.0,2.0,2.0,1.025202272798614,2.0,1.4,1.4,1.4,0.7746711109666549,,1.4,1.4,1.4,1.3146555280498229,1.4,1.4,,,1.1246558232002322,1.4,1.2,1.4,2.0,0.72,2.0,1.4,1.4,2.0,1.4,1.4,1.4,1.4,1.4,2.0,1.4,1.4,1.4,2.0,1.4,1.4,,,,0.0,2.0,2.0,2.0,1.4,-0.9987567063192956,0.9055656820973884,1.4,1.4,1.4,1.0,1.4,1.4,1.0,2.0,1.513798458627445,1.4,1.4,2.0,1.062423529645833,1.4,1.4,1.0,1.4,2.0,1.4,1.4554972572459404,1.4,1.4,2.0,1.4,,1.4,1.4,1.6654588939960118,1.4,1.4,1.3805965744807709,1.0970919706019502,1.397971436664616,,0.6614115843550886,1.476114998631173,0.4451844767226507,-0.3027814231019909,2.0,1.4,2.0,1.6409298647483703,1.4,1.8035783238170475,1.4,,1.0,1.4,,1.0,1.322985172978523,1.4,2.0,1.4,,1.4,1.4,1.4,1.4,1.4,1.4,2.0,1.4,1.4,1.4,2.0,1.4,1.4,1.4,1.4,1.4,1.4,2.0,1.4,2.0,1.4,2.0,,1.4,,1.694004440311215,0.72,0.72,,1.1949829915489707,,,1.4,2.0,2.0,,2.0,,1.4,-1.0914419645954263,1.0,1.4249396591989794,1.4,1.4,1.1199683486948122,2.0,1.6361961868647876,1.4,1.6619527925730877,1.4,1.4,1.4,1.2100386160192622,1.4,1.4,1.4,-0.335715673263405,1.4,1.4,1.4,1.4,,,1.8755325853474116,1.0838066024334794,,,1.9695567346132217,2.0,2.0,2.0,1.8458283404567364,1.7185215268466445,1.58,1.4,1.5072470556234432,1.5348938892995827,1.0,1.4,1.4,1.4,1.0612775299374568,-0.3104616926686812,1.6635885802765964,,-1.9681167681044127,1.0,2.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.72,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.0847128865316094,1.4,1.4,2.0,1.4,2.0,1.4,1.4,1.4,1.4,2.0,2.0,1.4,1.4,2.0,1.4,1.4,1.4,1.4,,,,1.4,2.0,1.0,,-1.88,1.4405986159239594,1.4,2.0,1.4,,1.4,1.4,1.4,1.4,0.395161511800112,0.2414594984155643,1.7023701583423447,1.5243768523635963,1.4,1.0766505676479012,1.4,2.0,-0.6419019354640688,1.4560838733950852,1.4,1.4,1.4,2.0,1.4,1.4,0.8504756692988658,2.0,1.4,1.0,1.1684212168922108,,-0.5,1.455318369504153,1.4,1.0,1.6739384527743195,1.5595463978238533,1.547679149751214,1.5725350671244098,,2.0,1.4,1.4,1.4,1.4,1.433931649504358,1.2559151325461366,1.4390325078908577,1.4430476391992522,1.4,1.0,1.4,,2.0,1.4,1.2596337950379215,,-1.6078733173302362,1.4,1.4,,1.0,1.4,1.4,1.4,1.4,2.0,2.0,1.4,1.4,1.4,1.4,1.4,2.0,2.0,1.4,1.4,1.4,2.0,1.4,1.4,1.4,1.4,1.4,2.0,2.0,2.0,2.0,,1.4,1.4,1.4,1.2,1.4,,1.0,1.464230981744211,2.0,,1.4,,,1.4,0.356078928853046,1.6726977344778464,,1.0,1.0375345740042414,1.0,1.7421209001776412,1.4,1.4,1.4,1.4,1.4,2.0,1.4,2.0,1.4544335585603403,0.6152120843179971,1.4784393215400606,1.4389387478726037,0.0,1.4,1.0968698830953618,1.5610109444139055,2.0,1.152192891831187,1.4,1.4327069140377946,1.4,1.0726779282835806,1.4,2.0,1.4,2.0,,1.4,2.0,1.4,1.336187564006039,1.9089800220607416,1.0,1.4,1.4,1.4,1.4,2.0,,1.4,1.4,1.4,1.4,1.2097859095695274,-0.7131078358224623,1.3387548832366625,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.479692672879847,1.4,2.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2.0,1.4,0.72
